Age,Gender,Occupation
76,Female,Teacher
34,,Doctor
97,f,Lawyer
45,Male,Doctor
61,M,Lawyer
84,M,
79,F,Teacher
67,f,Scientist
2,Male,
13,F,Nurse
23,,Lawyer
30,Female,Nurse
11,M,Engineer
15,f,Lawyer
10,Male,Engineer
43,Male,Teacher
50,m,Artist
9,Male,Teacher
14,Male,Nurse
96,f,Artist
29,,Nurse
36,F,Scientist
12,,Artist
39,Male,Lawyer
85,Male,Engineer
62,,Engineer
69,M,Teacher
0,F,Artist
32,F,
72,f,Lawyer
1,M,Teacher
31,F,Engineer
84,f,Engineer
24,F,Scientist
71,m,Lawyer
53,Female,Lawyer
0,Male,Scientist
75,m,Lawyer
13,Female,Doctor
92,m,Artist
,Male,Nurse
62,Female,Nurse
,F,
89,f,Artist
99,Female,Nurse
0,,
84,F,Lawyer
36,,
76,F,Engineer
44,,Scientist
40,,Lawyer
,Male,Artist
87,F,
43,f,Doctor
10,F,Lawyer
5,Male,Lawyer
83,M,Artist
53,Male,Artist
71,,Lawyer
19,m,Lawyer
20,M,Artist
6,F,Doctor
54,m,Artist
3,m,Engineer
52,F,Teacher
98,,Scientist
26,F,Engineer
11,Female,Engineer
6,,Nurse
76,f,Teacher
3,,Lawyer
96,M,Engineer
90,F,Artist
29,m,
91,Female,Nurse
53,M,Lawyer
46,m,Teacher
30,,Engineer
97,Male,Nurse
33,Female,Doctor
74,Male,Doctor
10,M,Artist
21,Male,
69,M,Lawyer
55,m,Scientist
28,m,
33,f,Teacher
26,Male,Artist
39,Female,Teacher
1,F,Artist
92,m,Teacher
63,Female,Artist
93,f,Lawyer
94,Male,Nurse
1,F,Engineer
,m,Teacher
51,,Nurse
49,,Engineer
37,f,Lawyer
83,Male,Lawyer
75,m,
11,f,Nurse
,,
26,m,Scientist
44,M,Doctor
31,Male,Nurse
89,Male,Artist
50,Male,Lawyer
,m,Engineer
,Male,Nurse
75,F,Teacher
,Female,Scientist
77,M,Doctor
49,,Scientist
16,M,Doctor
97,F,Doctor
47,M,Scientist
77,,
18,Male,Engineer
33,m,Engineer
99,Male,Artist
5,m,Artist
70,Female,Scientist
1,Male,
9,F,Engineer
37,m,Engineer
3,Male,Teacher
65,Male,Doctor
22,,Artist
49,f,Scientist
,M,Lawyer
,,Artist
100,F,Scientist
47,,Teacher
,f,Artist
18,m,Engineer
63,f,Lawyer
1,Female,Doctor
85,m,Engineer
29,M,
36,m,Scientist
22,f,Teacher
97,,Scientist
87,F,Artist
24,,Teacher
54,Male,Artist
,Female,Teacher
18,Male,Scientist
54,F,Nurse
60,M,Scientist
,Female,Engineer
0,m,Doctor
49,Male,
94,m,Artist
26,F,Artist
21,F,Nurse
53,f,Doctor
93,M,Scientist
14,,Artist
74,F,Engineer
39,M,Doctor
92,Male,Nurse
94,Male,Scientist
,M,Nurse
50,F,Engineer
81,M,Teacher
47,Female,Teacher
39,,Doctor
90,M,Doctor
32,m,Doctor
94,,Doctor
,,Lawyer
59,F,Nurse
57,f,Lawyer
49,Male,Engineer
1,F,Engineer
3,f,Lawyer
98,f,Artist
8,F,Engineer
27,M,Nurse
94,f,Teacher
40,F,Artist
81,Female,
51,,Doctor
24,M,Engineer
43,m,Doctor
,f,Lawyer
